COMMUNE,year,energy_type,sites,consumption_mwh,consumption_avg_mwh_per_site,population_2024,electric_heating_share_pct,residences_principales_2024,dpe_de_count_2024,dpe_fg_count_2024
17003,2011,electricity,1964,13574.6,6.91,4479,49.0,1874,1188,150
17003,2011,gas,401,5713.0,14.25,4479,49.0,1874,1188,150
17003,2012,electricity,2005,14938.0,7.45,4479,49.0,1874,1188,150
17003,2012,gas,402,6611.0,16.45,4479,49.0,1874,1188,150
17003,2013,electricity,2058,15613.0,7.59,4479,49.0,1874,1188,150
17003,2013,gas,404,6743.0,16.69,4479,49.0,1874,1188,150
17003,2014,electricity,2095,14171.1,6.76,4479,49.0,1874,1188,150
17003,2014,gas,409,5429.0,13.27,4479,49.0,1874,1188,150
17003,2015,electricity,2135,15092.9,7.07,4479,49.0,1874,1188,150
17003,2015,gas,417,5956.0,14.28,4479,49.0,1874,1188,150
17003,2016,electricity,2166,15643.7,7.22,4479,49.0,1874,1188,150
17003,2016,gas,417,6412.0,15.38,4479,49.0,1874,1188,150
17003,2017,electricity,2208,15421.1,6.98,4479,49.0,1874,1188,150
17003,2017,gas,419,6211.0,14.82,4479,49.0,1874,1188,150
17003,2018,electricity,2002,13180.7,6.58,4479,49.0,1874,1188,150
17003,2018,gas,404,5343.5,13.23,4479,49.0,1874,1188,150
17003,2019,electricity,2094,13168.8,6.29,4479,49.0,1874,1188,150
17003,2019,gas,407,5257.1,12.92,4479,49.0,1874,1188,150
17003,2020,electricity,2161,13743.6,6.36,4479,49.0,1874,1188,150
17003,2020,gas,407,5037.7,12.38,4479,49.0,1874,1188,150
17003,2021,electricity,2243,14766.8,6.58,4479,49.0,1874,1188,150
17003,2021,gas,406,5354.0,13.19,4479,49.0,1874,1188,150
17003,2022,electricity,2294,13650.5,5.95,4479,49.0,1874,1188,150
17003,2022,gas,397,4090.9,10.3,4479,49.0,1874,1188,150
17003,2023,electricity,2331,13399.3,5.75,4479,49.0,1874,1188,150
17003,2023,gas,390,3792.3,9.72,4479,49.0,1874,1188,150
17003,2024,electricity,2370,13249.1,5.59,4479,49.0,1874,1188,150
17003,2024,gas,372,3619.2,9.73,4479,49.0,1874,1188,150
17007,2011,electricity,175,1329.5,7.6,316,35.6,131,83,10
17007,2012,electricity,175,1383.5,7.91,316,35.6,131,83,10
17007,2013,electricity,174,1444.3,8.3,316,35.6,131,83,10
17007,2014,electricity,174,1311.2,7.54,316,35.6,131,83,10
17007,2015,electricity,174,1360.0,7.82,316,35.6,131,83,10
17007,2016,electricity,176,1371.1,7.79,316,35.6,131,83,10
17007,2017,electricity,177,1293.7,7.31,316,35.6,131,83,10
17007,2018,electricity,153,1247.8,8.16,316,35.6,131,83,10
17007,2019,electricity,155,1217.9,7.86,316,35.6,131,83,10
17007,2020,electricity,156,1198.5,7.68,316,35.6,131,83,10
17007,2021,electricity,156,1262.3,8.09,316,35.6,131,83,10
17007,2022,electricity,159,1153.1,7.25,316,35.6,131,83,10
17007,2023,electricity,158,1104.6,6.99,316,35.6,131,83,10
17007,2024,electricity,158,1050.1,6.65,316,35.6,131,83,10
17008,2011,electricity,962,7342.1,7.63,2312,47.5,941,552,79
17008,2011,gas,119,1561.0,13.12,2312,47.5,941,552,79
17008,2012,electricity,991,7834.4,7.91,2312,47.5,941,552,79
17008,2012,gas,123,1906.0,15.5,2312,47.5,941,552,79
17008,2013,electricity,1014,8261.2,8.15,2312,47.5,941,552,79
17008,2013,gas,128,2027.0,15.84,2312,47.5,941,552,79
17008,2014,electricity,1036,7676.8,7.41,2312,47.5,941,552,79
17008,2014,gas,132,1726.0,13.08,2312,47.5,941,552,79
17008,2015,electricity,1060,8004.9,7.55,2312,47.5,941,552,79
17008,2015,gas,132,1761.0,13.34,2312,47.5,941,552,79
17008,2016,electricity,1064,8332.5,7.83,2312,47.5,941,552,79
17008,2016,gas,132,1816.0,13.76,2312,47.5,941,552,79
17008,2017,electricity,1086,8050.3,7.41,2312,47.5,941,552,79
17008,2017,gas,134,1895.0,14.14,2312,47.5,941,552,79
17008,2018,electricity,989,7210.4,7.29,2312,47.5,941,552,79
17008,2018,gas,125,1533.5,12.27,2312,47.5,941,552,79
17008,2019,electricity,1004,7276.8,7.25,2312,47.5,941,552,79
17008,2019,gas,125,1508.7,12.07,2312,47.5,941,552,79
17008,2020,electricity,1014,7241.9,7.14,2312,47.5,941,552,79
17008,2020,gas,128,1425.9,11.14,2312,47.5,941,552,79
17008,2021,electricity,1018,7702.3,7.57,2312,47.5,941,552,79
17008,2021,gas,128,1604.4,12.53,2312,47.5,941,552,79
17008,2022,electricity,1028,6987.2,6.8,2312,47.5,941,552,79
17008,2022,gas,127,1272.2,10.02,2312,47.5,941,552,79
17008,2023,electricity,1056,6871.6,6.51,2312,47.5,941,552,79
17008,2023,gas,123,1170.0,9.51,2312,47.5,941,552,79
17008,2024,electricity,1148,6832.0,5.95,2312,47.5,941,552,79
17008,2024,gas,118,989.4,8.38,2312,47.5,941,552,79
17009,2011,electricity,332,2854.9,8.6,1285,55.2,447,212,29
17009,2012,electricity,351,3035.3,8.65,1285,55.2,447,212,29
17009,2013,electricity,376,3403.1,9.05,1285,55.2,447,212,29
17009,2014,electricity,391,3031.3,7.75,1285,55.2,447,212,29
17009,2015,electricity,421,3218.1,7.64,1285,55.2,447,212,29
17009,2016,electricity,444,3507.7,7.9,1285,55.2,447,212,29
17009,2017,electricity,466,3518.5,7.55,1285,55.2,447,212,29
17009,2018,electricity,446,3385.8,7.59,1285,55.2,447,212,29
17009,2019,electricity,474,3389.6,7.15,1285,55.2,447,212,29
17009,2020,electricity,514,3547.0,6.9,1285,55.2,447,212,29
17009,2021,electricity,537,4047.2,7.54,1285,55.2,447,212,29
17009,2022,electricity,557,3750.4,6.73,1285,55.2,447,212,29
17009,2023,electricity,564,3694.5,6.55,1285,55.2,447,212,29
17009,2024,electricity,566,3618.6,6.39,1285,55.2,447,212,29
17010,2011,electricity,2073,15600.2,7.53,4117,43.9,1906,1002,228
17010,2011,gas,675,9867.0,14.62,4117,43.9,1906,1002,228
17010,2012,electricity,2170,16763.3,7.73,4117,43.9,1906,1002,228
17010,2012,gas,700,11889.0,16.98,4117,43.9,1906,1002,228
17010,2013,electricity,2211,17281.0,7.82,4117,43.9,1906,1002,228
17010,2013,gas,715,12129.0,16.96,4117,43.9,1906,1002,228
17010,2014,electricity,2263,16030.0,7.08,4117,43.9,1906,1002,228
17010,2014,gas,747,10081.0,13.5,4117,43.9,1906,1002,228
17010,2015,electricity,2273,16583.0,7.3,4117,43.9,1906,1002,228
17010,2015,gas,757,10637.0,14.05,4117,43.9,1906,1002,228
17010,2016,electricity,2324,17022.4,7.32,4117,43.9,1906,1002,228
17010,2016,gas,760,10863.0,14.29,4117,43.9,1906,1002,228
17010,2017,electricity,2339,16683.7,7.13,4117,43.9,1906,1002,228
17010,2017,gas,761,10325.0,13.57,4117,43.9,1906,1002,228
17010,2018,electricity,2125,13240.3,6.23,4117,43.9,1906,1002,228
17010,2018,gas,747,8492.6,11.37,4117,43.9,1906,1002,228
17010,2019,electricity,2151,12970.7,6.03,4117,43.9,1906,1002,228
17010,2019,gas,753,8395.4,11.15,4117,43.9,1906,1002,228
17010,2020,electricity,2208,12957.7,5.87,4117,43.9,1906,1002,228
17010,2020,gas,788,7987.5,10.14,4117,43.9,1906,1002,228
17010,2021,electricity,2249,13920.1,6.19,4117,43.9,1906,1002,228
17010,2021,gas,797,8938.8,11.22,4117,43.9,1906,1002,228
17010,2022,electricity,2247,12647.8,5.63,4117,43.9,1906,1002,228
17010,2022,gas,786,6962.1,8.86,4117,43.9,1906,1002,228
17010,2023,electricity,2297,12205.9,5.31,4117,43.9,1906,1002,228
17010,2023,gas,797,6508.8,8.17,4117,43.9,1906,1002,228
17010,2024,electricity,2399,12231.8,5.1,4117,43.9,1906,1002,228
17010,2024,gas,844,6456.7,7.65,4117,43.9,1906,1002,228
17018,2011,electricity,384,2806.2,7.31,865,41.2,324,185,31
17018,2012,electricity,390,3039.2,7.79,865,41.2,324,185,31
17018,2013,electricity,394,3199.0,8.12,865,41.2,324,185,31
17018,2014,electricity,396,2922.6,7.38,865,41.2,324,185,31
17018,2015,electricity,404,2952.7,7.31,865,41.2,324,185,31
17018,2016,electricity,407,3031.0,7.45,865,41.2,324,185,31
17018,2017,electricity,405,2966.5,7.32,865,41.2,324,185,31
17018,2018,electricity,372,2741.5,7.37,865,41.2,324,185,31
17018,2019,electricity,376,2765.1,7.35,865,41.2,324,185,31
17018,2020,electricity,378,2787.2,7.37,865,41.2,324,185,31
17018,2021,electricity,387,2975.2,7.69,865,41.2,324,185,31
17018,2022,electricity,406,2674.1,6.59,865,41.2,324,185,31
17018,2023,electricity,414,2691.5,6.5,865,41.2,324,185,31
17018,2024,electricity,420,2686.5,6.4,865,41.2,324,185,31
17028,2011,electricity,5468,31544.5,5.77,9578.000000000004,39.9,4925,2764,276
17028,2011,gas,2127,28006.0,13.17,9578.000000000004,37.7,4925,2764,276
17028,2012,electricity,5488,33040.7,6.02,9578.000000000004,40.0,4925,2764,276
17028,2012,gas,2127,32603.0,15.33,9578.000000000004,37.7,4925,2764,276
17028,2013,electricity,5519,33613.6,6.09,9578.000000000004,40.1,4925,2764,276
17028,2013,gas,2086,32880.0,15.76,9578.000000000004,38.2,4925,2764,276
17028,2014,electricity,5548,30344.2,5.47,9578.000000000004,40.3,4925,2764,276
17028,2014,gas,2061,26515.0,12.87,9578.000000000004,38.3,4925,2764,276
17028,2015,electricity,5677,31342.2,5.52,9578.000000000004,40.2,4925,2764,276
17028,2015,gas,2177,27480.0,12.62,9578.000000000004,38.7,4925,2764,276
17028,2016,electricity,5802,32698.8,5.64,9578.000000000004,40.5,4925,2764,276
17028,2016,gas,2148,28292.0,13.17,9578.000000000004,39.1,4925,2764,276
17028,2017,electricity,6119,31645.5,5.17,9578.000000000004,40.4,4925,2764,276
17028,2017,gas,2279,27953.0,12.27,9578.000000000004,39.6,4925,2764,276
17028,2018,electricity,5329,23602.4,4.43,9578.000000000004,40.9,4925,2764,276
17028,2018,gas,2087,19797.6,9.49,9578.000000000004,39.8,4925,2764,276
17028,2019,electricity,5491,23334.8,4.25,9578.000000000004,40.9,4925,2764,276
17028,2019,gas,2282,19494.2,8.54,9578.000000000004,40.2,4925,2764,276
17028,2020,electricity,5622,23638.3,4.2,9578.000000000004,40.9,4925,2764,276
17028,2020,gas,2372,19341.7,8.15,9578.000000000004,40.2,4925,2764,276
17028,2021,electricity,5691,24942.1,4.38,9578.000000000004,40.9,4925,2764,276
17028,2021,gas,2407,21313.5,8.85,9578.000000000004,40.5,4925,2764,276
17028,2022,electricity,5706,22568.8,3.96,9578.000000000004,40.9,4925,2764,276
17028,2022,gas,2397,16895.9,7.05,9578.000000000004,40.6,4925,2764,276
17028,2023,electricity,5815,21942.5,3.77,9578.000000000004,41.0,4925,2764,276
17028,2023,gas,2473,16018.6,6.48,9578.000000000004,40.9,4925,2764,276
17028,2024,electricity,5835,21644.7,3.71,9578.000000000004,41.0,4925,2764,276
17028,2024,gas,2298,15311.7,6.66,9578.000000000004,42.1,4925,2764,276
17032,2011,electricity,368,2729.6,7.42,821,42.8,334,228,23
17032,2012,electricity,383,2966.8,7.75,821,42.8,334,228,23
17032,2013,electricity,386,3136.0,8.12,821,42.8,334,228,23
17032,2014,electricity,390,2792.2,7.16,821,42.8,334,228,23
17032,2015,electricity,393,2957.4,7.53,821,42.8,334,228,23
17032,2016,electricity,395,2967.6,7.51,821,42.8,334,228,23
17032,2017,electricity,400,2890.0,7.23,821,42.8,334,228,23
17032,2018,electricity,376,2641.1,7.02,821,42.8,334,228,23
17032,2019,electricity,381,2664.7,6.99,821,42.8,334,228,23
17032,2020,electricity,386,2766.7,7.17,821,42.8,334,228,23
17032,2021,electricity,391,3000.3,7.67,821,42.8,334,228,23
17032,2022,electricity,405,2619.6,6.47,821,42.8,334,228,23
17032,2023,electricity,429,2554.3,5.95,821,42.8,334,228,23
17032,2024,electricity,422,2575.1,6.1,821,42.8,334,228,23
17041,2011,electricity,603,4474.3,7.42,1763,47.9,625,319,59
17041,2012,electricity,627,5057.3,8.07,1763,47.9,625,319,59
17041,2013,electricity,639,5340.8,8.36,1763,47.9,625,319,59
17041,2014,electricity,662,4714.4,7.12,1763,47.9,625,319,59
17041,2015,electricity,677,5115.7,7.56,1763,47.9,625,319,59
17041,2016,electricity,695,5352.9,7.7,1763,47.9,625,319,59
17041,2017,electricity,718,5371.9,7.48,1763,47.9,625,319,59
17041,2018,electricity,682,4993.3,7.32,1763,47.9,625,319,59
17041,2019,electricity,698,5047.4,7.23,1763,47.9,625,319,59
17041,2020,electricity,706,5181.5,7.34,1763,47.9,625,319,59
17041,2021,electricity,728,5626.0,7.73,1763,47.9,625,319,59
17041,2022,electricity,743,5071.6,6.83,1763,47.9,625,319,59
17041,2023,electricity,756,4903.9,6.49,1763,47.9,625,319,59
17041,2024,electricity,767,4886.6,6.37,1763,47.9,625,319,59
17057,2011,electricity,318,2301.8,7.24,916,47.5,326,179,37
17057,2012,electricity,322,2510.0,7.79,916,47.5,326,179,37
17057,2013,electricity,333,2682.3,8.05,916,47.5,326,179,37
17057,2014,electricity,340,2487.1,7.31,916,47.5,326,179,37
17057,2015,electricity,347,2620.4,7.55,916,47.5,326,179,37
17057,2016,electricity,349,2719.5,7.79,916,47.5,326,179,37
17057,2017,electricity,353,2661.2,7.54,916,47.5,326,179,37
17057,2018,electricity,324,2490.5,7.69,916,47.5,326,179,37
17057,2019,electricity,327,2428.6,7.43,916,47.5,326,179,37
17057,2020,electricity,327,2404.8,7.35,916,47.5,326,179,37
17057,2021,electricity,336,2618.9,7.79,916,47.5,326,179,37
17057,2022,electricity,340,2394.7,7.04,916,47.5,326,179,37
17057,2023,electricity,342,2291.2,6.7,916,47.5,326,179,37
17057,2024,electricity,351,2236.5,6.37,916,47.5,326,179,37
17059,2011,electricity,522,4374.1,8.38,1418,49.7,556,262,48
17059,2011,gas,55,768.0,13.96,1418,49.7,556,262,48
17059,2012,electricity,543,4725.4,8.7,1418,49.7,556,262,48
17059,2012,gas,62,1029.0,16.6,1418,49.7,556,262,48
17059,2013,electricity,564,5019.1,8.9,1418,49.7,556,262,48
17059,2013,gas,64,1089.0,17.02,1418,49.7,556,262,48
17059,2014,electricity,588,4716.3,8.02,1418,49.7,556,262,48
17059,2014,gas,65,883.0,13.58,1418,49.7,556,262,48
17059,2015,electricity,604,4978.7,8.24,1418,49.7,556,262,48
17059,2015,gas,68,989.0,14.54,1418,49.7,556,262,48
17059,2016,electricity,621,5197.9,8.37,1418,49.7,556,262,48
17059,2016,gas,74,1038.0,14.03,1418,49.7,556,262,48
17059,2017,electricity,638,5118.3,8.02,1418,49.7,556,262,48
17059,2017,gas,76,1030.0,13.55,1418,49.7,556,262,48
17059,2018,electricity,603,4794.2,7.95,1418,49.7,556,262,48
17059,2018,gas,74,843.3,11.4,1418,49.7,556,262,48
17059,2019,electricity,611,4873.6,7.98,1418,49.7,556,262,48
17059,2019,gas,76,901.8,11.87,1418,49.7,556,262,48
17059,2020,electricity,624,4926.4,7.89,1418,49.7,556,262,48
17059,2020,gas,77,873.8,11.35,1418,49.7,556,262,48
17059,2021,electricity,639,5251.6,8.22,1418,49.7,556,262,48
17059,2021,gas,78,1026.6,13.16,1418,49.7,556,262,48
17059,2022,electricity,647,4918.3,7.6,1418,49.7,556,262,48
17059,2022,gas,77,829.0,10.77,1418,49.7,556,262,48
17059,2023,electricity,660,4692.5,7.11,1418,49.7,556,262,48
17059,2023,gas,77,774.5,10.06,1418,49.7,556,262,48
17059,2024,electricity,675,4630.6,6.86,1418,49.7,556,262,48
17059,2024,gas,76,754.0,9.92,1418,49.7,556,262,48
17063,2011,electricity,227,1744.3,7.68,466,39.4,187,117,14
17063,2012,electricity,227,1833.2,8.08,466,39.4,187,117,14
17063,2013,electricity,231,1949.5,8.44,466,39.4,187,117,14
17063,2014,electricity,233,1760.8,7.56,466,39.4,187,117,14
17063,2015,electricity,235,1829.7,7.79,466,39.4,187,117,14
17063,2016,electricity,239,1908.0,7.98,466,39.4,187,117,14
17063,2017,electricity,238,1826.3,7.67,466,39.4,187,117,14
17063,2018,electricity,205,1487.2,7.25,466,39.4,187,117,14
17063,2019,electricity,206,1513.0,7.34,466,39.4,187,117,14
17063,2020,electricity,212,1496.1,7.06,466,39.4,187,117,14
17063,2021,electricity,222,1581.5,7.12,466,39.4,187,117,14
17063,2022,electricity,221,1452.5,6.57,466,39.4,187,117,14
17063,2023,electricity,222,1438.9,6.48,466,39.4,187,117,14
17063,2024,electricity,223,1375.2,6.17,466,39.4,187,117,14
17080,2011,electricity,435,3262.5,7.5,988,41.2,391,191,72
17080,2012,electricity,440,3469.3,7.88,988,41.2,391,191,72
17080,2013,electricity,447,3627.8,8.12,988,41.2,391,191,72
17080,2014,electricity,450,3329.3,7.4,988,41.2,391,191,72
17080,2015,electricity,458,3497.8,7.64,988,41.2,391,191,72
17080,2016,electricity,459,3574.6,7.79,988,41.2,391,191,72
17080,2017,electricity,464,3467.9,7.47,988,41.2,391,191,72
17080,2018,electricity,420,3211.2,7.65,988,41.2,391,191,72
17080,2019,electricity,427,3171.1,7.43,988,41.2,391,191,72
17080,2020,electricity,428,3193.0,7.46,988,41.2,391,191,72
17080,2021,electricity,435,3403.9,7.82,988,41.2,391,191,72
17080,2022,electricity,444,3053.7,6.88,988,41.2,391,191,72
17080,2023,electricity,454,3026.4,6.67,988,41.2,391,191,72
17080,2024,electricity,454,2985.8,6.58,988,41.2,391,191,72
17091,2011,electricity,938,7202.5,7.68,2002,52.4,833,528,69
17091,2012,electricity,950,7621.0,8.02,2002,52.4,833,528,69
17091,2013,electricity,986,8401.1,8.52,2002,52.4,833,528,69
17091,2014,electricity,997,7737.2,7.76,2002,52.4,833,528,69
17091,2015,electricity,998,7950.5,7.97,2002,52.4,833,528,69
17091,2016,electricity,1012,8674.2,8.57,2002,52.4,833,528,69
17091,2017,electricity,1034,8195.9,7.93,2002,52.4,833,528,69
17091,2018,electricity,893,6916.6,7.75,2002,52.4,833,528,69
17091,2019,electricity,919,6960.7,7.57,2002,52.4,833,528,69
17091,2020,electricity,924,6854.9,7.42,2002,52.4,833,528,69
17091,2021,electricity,939,7206.8,7.67,2002,52.4,833,528,69
17091,2022,electricity,952,6600.6,6.93,2002,52.4,833,528,69
17091,2023,electricity,1022,6410.4,6.27,2002,52.4,833,528,69
17091,2024,electricity,1066,6479.8,6.08,2002,52.4,833,528,69
17094,2011,electricity,5055,26379.9,5.22,6227,44.0,3031,1790,375
17094,2011,gas,1795,23563.0,13.13,6227,43.7,3031,1790,375
17094,2012,electricity,5111,28328.2,5.54,6227,44.0,3031,1790,375
17094,2012,gas,1797,27364.0,15.23,6227,43.7,3031,1790,375
17094,2013,electricity,5246,29078.3,5.54,6227,43.9,3031,1790,375
17094,2013,gas,1871,28037.0,14.99,6227,43.3,3031,1790,375
17094,2014,electricity,5300,26144.2,4.93,6227,43.8,3031,1790,375
17094,2014,gas,1880,22721.0,12.09,6227,43.3,3031,1790,375
17094,2015,electricity,5337,27313.0,5.12,6227,43.7,3031,1790,375
17094,2015,gas,1932,24371.0,12.61,6227,43.1,3031,1790,375
17094,2016,electricity,5417,27951.0,5.16,6227,43.8,3031,1790,375
17094,2016,gas,1931,25000.0,12.95,6227,43.1,3031,1790,375
17094,2017,electricity,5450,27722.0,5.09,6227,43.9,3031,1790,375
17094,2017,gas,1930,24044.0,12.46,6227,43.1,3031,1790,375
17094,2018,electricity,5066,23344.2,4.61,6227,43.8,3031,1790,375
17094,2018,gas,1867,20173.4,10.81,6227,43.0,3031,1790,375
17094,2019,electricity,5124,22884.4,4.47,6227,43.9,3031,1790,375
17094,2019,gas,1935,19777.0,10.22,6227,42.6,3031,1790,375
17094,2020,electricity,5171,23128.3,4.47,6227,43.9,3031,1790,375
17094,2020,gas,1954,18656.9,9.55,6227,42.5,3031,1790,375
17094,2021,electricity,5372,25590.3,4.76,6227,43.1,3031,1790,375
17094,2021,gas,2031,21158.2,10.42,6227,42.1,3031,1790,375
17094,2022,electricity,5503,23192.6,4.21,6227,43.0,3031,1790,375
17094,2022,gas,2154,17054.0,7.92,6227,41.9,3031,1790,375
17094,2023,electricity,5634,22757.7,4.04,6227,42.9,3031,1790,375
17094,2023,gas,2196,16163.1,7.36,6227,41.6,3031,1790,375
17094,2024,electricity,5704,22739.5,3.99,6227,42.8,3031,1790,375
17094,2024,gas,2150,15762.0,7.33,6227,41.6,3031,1790,375
17107,2011,electricity,574,4218.9,7.35,1538,54.8,637,378,52
17107,2012,electricity,616,4632.8,7.52,1538,54.8,637,378,52
17107,2013,electricity,634,5092.8,8.03,1538,54.8,637,378,52
17107,2014,electricity,657,4478.9,6.82,1538,54.8,637,378,52
17107,2015,electricity,661,4797.9,7.26,1538,54.8,637,378,52
17107,2016,electricity,673,4949.8,7.35,1538,54.8,637,378,52
17107,2017,electricity,690,4810.4,6.97,1538,54.8,637,378,52
17107,2018,electricity,663,4402.2,6.64,1538,54.8,637,378,52
17107,2019,electricity,681,4513.1,6.63,1538,54.8,637,378,52
17107,2020,electricity,688,4521.0,6.57,1538,54.8,637,378,52
17107,2021,electricity,697,4907.0,7.04,1538,54.8,637,378,52
17107,2022,electricity,709,4447.5,6.27,1538,54.8,637,378,52
17107,2023,electricity,731,4349.1,5.95,1538,54.8,637,378,52
17107,2024,electricity,743,4288.5,5.77,1538,54.8,637,378,52
17109,2011,electricity,554,4545.1,8.2,1441,60.6,594,387,40
17109,2011,gas,27,510.0,18.89,1441,60.6,594,387,40
17109,2012,electricity,573,4947.3,8.63,1441,60.6,594,387,40
17109,2012,gas,26,538.0,20.69,1441,60.6,594,387,40
17109,2013,electricity,591,5181.6,8.77,1441,60.6,594,387,40
17109,2013,gas,26,560.0,21.54,1441,60.6,594,387,40
17109,2014,electricity,607,4733.1,7.8,1441,60.6,594,387,40
17109,2014,gas,34,503.0,14.79,1441,60.6,594,387,40
17109,2015,electricity,613,4937.8,8.06,1441,60.6,594,387,40
17109,2015,gas,35,534.0,15.26,1441,60.6,594,387,40
17109,2016,electricity,631,5047.1,8.0,1441,60.6,594,387,40
17109,2016,gas,36,546.0,15.17,1441,60.6,594,387,40
17109,2017,electricity,650,4962.0,7.63,1441,60.6,594,387,40
17109,2017,gas,44,552.0,12.55,1441,60.6,594,387,40
17109,2018,electricity,611,4720.9,7.73,1441,60.6,594,387,40
17109,2018,gas,43,464.3,10.8,1441,60.6,594,387,40
17109,2019,electricity,624,4756.1,7.62,1441,60.6,594,387,40
17109,2019,gas,45,477.5,10.61,1441,60.6,594,387,40
17109,2020,electricity,633,4784.9,7.56,1441,60.6,594,387,40
17109,2020,gas,45,465.9,10.35,1441,60.6,594,387,40
17109,2021,electricity,645,5134.0,7.96,1441,60.6,594,387,40
17109,2021,gas,45,483.2,10.74,1441,60.6,594,387,40
17109,2022,electricity,654,4652.4,7.11,1441,60.6,594,387,40
17109,2022,gas,44,394.6,8.97,1441,60.6,594,387,40
17109,2023,electricity,664,4421.0,6.66,1441,60.6,594,387,40
17109,2023,gas,42,361.8,8.61,1441,60.6,594,387,40
17109,2024,electricity,663,4324.6,6.52,1441,60.6,594,387,40
17109,2024,gas,39,347.6,8.91,1441,60.6,594,387,40
17127,2011,electricity,981,6538.5,6.67,1980,59.0,832,511,45
17127,2012,electricity,1015,7388.9,7.28,1980,59.0,832,511,45
17127,2013,electricity,992,7685.5,7.75,1980,59.0,832,511,45
17127,2014,electricity,1009,6661.2,6.6,1980,59.0,832,511,45
17127,2015,electricity,1013,7078.6,6.99,1980,59.0,832,511,45
17127,2016,electricity,1042,7335.9,7.04,1980,59.0,832,511,45
17127,2017,electricity,1065,7256.4,6.81,1980,59.0,832,511,45
17127,2018,electricity,953,6374.0,6.69,1980,59.0,832,511,45
17127,2019,electricity,972,6399.4,6.58,1980,59.0,832,511,45
17127,2020,electricity,993,6575.8,6.62,1980,59.0,832,511,45
17127,2021,electricity,1008,7047.9,6.99,1980,59.0,832,511,45
17127,2022,electricity,1019,6379.6,6.26,1980,59.0,832,511,45
17127,2023,electricity,1070,6273.1,5.86,1980,59.0,832,511,45
17127,2024,electricity,1101,6457.0,5.86,1980,59.0,832,511,45
17132,2011,electricity,337,2186.0,6.49,648,35.7,268,156,24
17132,2012,electricity,336,2481.3,7.38,648,35.7,268,156,24
17132,2013,electricity,338,2572.7,7.61,648,35.7,268,156,24
17132,2014,electricity,342,2221.3,6.5,648,35.7,268,156,24
17132,2015,electricity,341,2363.8,6.93,648,35.7,268,156,24
17132,2016,electricity,345,2401.7,6.96,648,35.7,268,156,24
17132,2017,electricity,350,2328.1,6.65,648,35.7,268,156,24
17132,2018,electricity,308,2098.1,6.81,648,35.7,268,156,24
17132,2019,electricity,305,2111.9,6.92,648,35.7,268,156,24
17132,2020,electricity,308,2140.3,6.95,648,35.7,268,156,24
17132,2021,electricity,314,2335.7,7.44,648,35.7,268,156,24
17132,2022,electricity,317,2093.4,6.6,648,35.7,268,156,24
17132,2023,electricity,329,2040.6,6.2,648,35.7,268,156,24
17132,2024,electricity,317,1916.7,6.05,648,35.7,268,156,24
17136,2011,electricity,670,5418.9,8.09,1337,53.9,553,339,73
17136,2012,electricity,686,5889.1,8.58,1337,53.9,553,339,73
17136,2013,electricity,691,6154.1,8.91,1337,53.9,553,339,73
17136,2014,electricity,698,5506.3,7.89,1337,53.9,553,339,73
17136,2015,electricity,715,5747.4,8.04,1337,53.9,553,339,73
17136,2016,electricity,728,5921.0,8.13,1337,53.9,553,339,73
17136,2017,electricity,815,6337.8,7.78,1337,53.9,553,339,73
17136,2018,electricity,707,5368.6,7.59,1337,53.9,553,339,73
17136,2019,electricity,797,5986.3,7.51,1337,53.9,553,339,73
17136,2020,electricity,806,6000.2,7.44,1337,53.9,553,339,73
17136,2021,electricity,677,5197.9,7.68,1337,53.9,553,339,73
17136,2022,electricity,696,4826.6,6.93,1337,53.9,553,339,73
17136,2023,electricity,701,4719.2,6.73,1337,53.9,553,339,73
17136,2024,electricity,704,4637.3,6.59,1337,53.9,553,339,73
17142,2011,electricity,2516,17997.1,7.15,5961,41.8,2519,1344,251
17142,2011,gas,861,11047.0,12.83,5961,41.8,2519,1344,251
17142,2012,electricity,2569,19276.0,7.5,5961,41.8,2519,1344,251
17142,2012,gas,877,13436.0,15.32,5961,41.8,2519,1344,251
17142,2013,electricity,2585,19870.0,7.69,5961,41.8,2519,1344,251
17142,2013,gas,882,13456.0,15.26,5961,41.8,2519,1344,251
17142,2014,electricity,2633,18129.6,6.89,5961,41.8,2519,1344,251
17142,2014,gas,896,11122.0,12.41,5961,41.8,2519,1344,251
17142,2015,electricity,2680,18821.9,7.02,5961,41.8,2519,1344,251
17142,2015,gas,908,11844.0,13.04,5961,41.8,2519,1344,251
17142,2016,electricity,2710,19429.4,7.17,5961,41.8,2519,1344,251
17142,2016,gas,914,12446.0,13.62,5961,41.8,2519,1344,251
17142,2017,electricity,2803,19194.5,6.85,5961,41.8,2519,1344,251
17142,2017,gas,942,12267.0,13.02,5961,41.8,2519,1344,251
17142,2018,electricity,2647,17721.4,6.69,5961,41.8,2519,1344,251
17142,2018,gas,930,10977.6,11.8,5961,41.8,2519,1344,251
17142,2019,electricity,2741,17522.3,6.39,5961,41.8,2519,1344,251
17142,2019,gas,967,11041.7,11.42,5961,41.8,2519,1344,251
17142,2020,electricity,2819,18048.8,6.4,5961,41.8,2519,1344,251
17142,2020,gas,971,10436.6,10.75,5961,41.8,2519,1344,251
17142,2021,electricity,2877,19487.0,6.77,5961,41.8,2519,1344,251
17142,2021,gas,1000,11696.1,11.7,5961,41.8,2519,1344,251
